,Combination,P2,P3,P4,P5,P6,P7,P8,P9
1084,pENO2-OP_TATA_OP-UAS_AAE,0,0,0,1,0,2,9,0
1085,pENO2-OP_TATA_OP-UAS_AAF,0,1,4,13,9,27,136,16
1086,pENO2-OP_TATA_OP-UAS_ABA,0,0,0,0,0,0,2,0
1087,pENO2-OP_TATA_OP-UAS_ABB,0,0,0,0,0,0,0,0
1088,pENO2-OP_TATA_OP-UAS_ABC,5,7,85,53,69,89,510,256
1089,pENO2-OP_TATA_OP-UAS_ABD,1,0,8,7,3,4,12,0
1090,pENO2-OP_TATA_OP-UAS_ABE,1,7,2,14,0,14,91,6
1091,pENO2-OP_TATA_OP-UAS_ABF,1,0,14,20,2,17,36,13
1092,pENO2-OP_TATA_OP-UAS_ACA,0,0,2,0,0,0,1,0
1093,pENO2-OP_TATA_OP-UAS_ACB,0,0,0,0,0,0,0,0
1094,pENO2-OP_TATA_OP-UAS_ACC,0,1,17,16,7,31,63,12
1095,pENO2-OP_TATA_OP-UAS_ACD,0,0,2,14,0,11,21,2
1096,pENO2-OP_TATA_OP-UAS_ACE,0,0,0,0,1,1,1,3
1097,pENO2-OP_TATA_OP-UAS_ACF,1,2,2,7,4,16,55,21
1098,pENO2-OP_TATA_OP-UAS_ADA,2,0,3,2,1,11,51,10
1099,pENO2-OP_TATA_OP-UAS_ADB,0,0,3,1,1,2,0,0
1100,pENO2-OP_TATA_OP-UAS_ADC,97,108,7747,10013,407,239,337,116
1101,pENO2-OP_TATA_OP-UAS_ADD,0,1,18,27,0,0,8,0
1102,pENO2-OP_TATA_OP-UAS_ADE,0,0,11,4,0,0,0,0
1103,pENO2-OP_TATA_OP-UAS_ADF,40,0,26,32,6,43,42,1
1104,pENO2-OP_TATA_OP-UAS_AEA,0,0,0,1,0,3,1,0
1105,pENO2-OP_TATA_OP-UAS_AEB,0,0,0,0,0,0,0,0
1106,pENO2-OP_TATA_OP-UAS_AEC,1,0,14,18,6,3,2,0
1107,pENO2-OP_TATA_OP-UAS_AED,0,0,2,3,0,0,11,3
1108,pENO2-OP_TATA_OP-UAS_AEE,0,0,0,0,0,0,0,0
1109,pENO2-OP_TATA_OP-UAS_AEF,4,0,5,18,0,0,15,2
1110,pENO2-OP_TATA_OP-UAS_AFA,0,0,1,2,0,27,22,5
1111,pENO2-OP_TATA_OP-UAS_AFB,0,0,0,1,2,13,21,5
1112,pENO2-OP_TATA_OP-UAS_AFC,7,5,43,24,5,118,175,19
1113,pENO2-OP_TATA_OP-UAS_AFD,1,0,6,4,12,30,177,12
1114,pENO2-OP_TATA_OP-UAS_AFE,0,0,0,0,0,0,0,0
1115,pENO2-OP_TATA_OP-UAS_AFF,3,0,4,13,0,0,3,2
1116,pENO2-OP_TATA_OP-UAS_BAA,0,0,0,0,0,1,0,0
1117,pENO2-OP_TATA_OP-UAS_BAB,0,0,0,0,0,0,1,2
1118,pENO2-OP_TATA_OP-UAS_BAC,4,2,10,22,28,53,78,10
1119,pENO2-OP_TATA_OP-UAS_BAD,0,0,0,15,7,20,30,2
1120,pENO2-OP_TATA_OP-UAS_BAE,0,0,1,0,2,28,0,5
1121,pENO2-OP_TATA_OP-UAS_BAF,7,4,3,57,46,112,390,42
1122,pENO2-OP_TATA_OP-UAS_BBA,0,0,0,2,4,0,0,0
1123,pENO2-OP_TATA_OP-UAS_BBB,0,0,0,3,2,0,1,0
1124,pENO2-OP_TATA_OP-UAS_BBC,7,15,24,121,71,87,194,24
1125,pENO2-OP_TATA_OP-UAS_BBD,64,265,221,12852,4817,373,240,51
1126,pENO2-OP_TATA_OP-UAS_BBE,0,2,4,13,17,7,30,11
1127,pENO2-OP_TATA_OP-UAS_BBF,0,1,3,14,11,7,40,2
1128,pENO2-OP_TATA_OP-UAS_BCA,0,0,0,2,0,3,5,3
1129,pENO2-OP_TATA_OP-UAS_BCB,0,0,0,0,0,0,1,0
1130,pENO2-OP_TATA_OP-UAS_BCC,0,1,0,11,12,8,58,4
1131,pENO2-OP_TATA_OP-UAS_BCD,2,0,0,6,12,17,82,2
1132,pENO2-OP_TATA_OP-UAS_BCE,0,0,0,1,0,0,20,8
1133,pENO2-OP_TATA_OP-UAS_BCF,0,0,2,5,0,1,13,0
1134,pENO2-OP_TATA_OP-UAS_BDA,0,0,0,8,0,10,17,3
1135,pENO2-OP_TATA_OP-UAS_BDB,0,0,0,0,0,0,0,0
1136,pENO2-OP_TATA_OP-UAS_BDC,2,2,11,34,66,63,255,26
1137,pENO2-OP_TATA_OP-UAS_BDD,0,0,3,8,13,5,82,10
1138,pENO2-OP_TATA_OP-UAS_BDE,0,0,0,4,0,0,8,0
1139,pENO2-OP_TATA_OP-UAS_BDF,0,0,0,0,0,0,0,0
1140,pENO2-OP_TATA_OP-UAS_BEA,0,0,0,0,8,1,0,0
1141,pENO2-OP_TATA_OP-UAS_BEB,0,0,0,0,0,0,0,0
1142,pENO2-OP_TATA_OP-UAS_BEC,0,2,34,21,25,50,92,12
1143,pENO2-OP_TATA_OP-UAS_BED,0,0,4,3,4,2,18,5
1144,pENO2-OP_TATA_OP-UAS_BEE,0,0,0,0,0,0,2,0
1145,pENO2-OP_TATA_OP-UAS_BEF,6,3,3,90,14,2,19,3
1146,pENO2-OP_TATA_OP-UAS_BFA,0,0,1,1,0,0,0,1
1147,pENO2-OP_TATA_OP-UAS_BFB,0,0,0,0,0,0,1,0
1148,pENO2-OP_TATA_OP-UAS_BFC,13,18,27,125,147,155,437,670
1149,pENO2-OP_TATA_OP-UAS_BFD,0,1,0,7,11,2,4,7
1150,pENO2-OP_TATA_OP-UAS_BFE,0,0,0,0,1,2,15,1
1151,pENO2-OP_TATA_OP-UAS_BFF,0,0,1,3,0,2,21,3
1152,pENO2-OP_TATA_OP-UAS_CAA,0,0,0,0,1,2,5,0
1153,pENO2-OP_TATA_OP-UAS_CAB,0,0,0,0,0,0,0,0
1154,pENO2-OP_TATA_OP-UAS_CAC,1,1,3,20,17,50,64,10
1155,pENO2-OP_TATA_OP-UAS_CAD,0,0,5,6,0,3,38,10
1156,pENO2-OP_TATA_OP-UAS_CAE,0,0,0,2,0,0,9,0
1157,pENO2-OP_TATA_OP-UAS_CAF,0,7,5,1,2,12,29,3
1158,pENO2-OP_TATA_OP-UAS_CBA,1,0,0,3,1,0,6,0
1159,pENO2-OP_TATA_OP-UAS_CBB,0,0,0,0,0,0,2,0
1160,pENO2-OP_TATA_OP-UAS_CBC,4,7,14,9,17,56,119,7
1161,pENO2-OP_TATA_OP-UAS_CBD,0,4,5,5,1,35,237,17
1162,pENO2-OP_TATA_OP-UAS_CBE,39,35,115,78,112,1393,2633,32
1163,pENO2-OP_TATA_OP-UAS_CBF,1,0,1,2,7,24,68,4
1164,pENO2-OP_TATA_OP-UAS_CCA,0,0,4,3,3,0,34,0
1165,pENO2-OP_TATA_OP-UAS_CCB,0,0,0,0,0,0,0,0
1166,pENO2-OP_TATA_OP-UAS_CCC,3,7,22,10,6,128,120,3
1167,pENO2-OP_TATA_OP-UAS_CCD,0,1,0,0,2,5,8,1
1168,pENO2-OP_TATA_OP-UAS_CCE,0,0,0,0,0,0,1,0
1169,pENO2-OP_TATA_OP-UAS_CCF,0,2,0,0,0,11,14,6
1170,pENO2-OP_TATA_OP-UAS_CDA,0,0,0,0,0,0,4,0
1171,pENO2-OP_TATA_OP-UAS_CDB,0,0,0,0,0,0,0,0
1172,pENO2-OP_TATA_OP-UAS_CDC,2,2,8,24,21,53,173,10
1173,pENO2-OP_TATA_OP-UAS_CDD,0,0,0,2,2,7,60,8
1174,pENO2-OP_TATA_OP-UAS_CDE,0,0,0,0,0,1,2,0
1175,pENO2-OP_TATA_OP-UAS_CDF,0,8,14,9,22,101,159,34
1176,pENO2-OP_TATA_OP-UAS_CEA,0,0,1,0,0,0,0,0
1177,pENO2-OP_TATA_OP-UAS_CEB,0,0,0,0,0,0,0,0
1178,pENO2-OP_TATA_OP-UAS_CEC,0,2,1,8,3,13,58,10
1179,pENO2-OP_TATA_OP-UAS_CED,0,0,0,5,0,2,4,0
1180,pENO2-OP_TATA_OP-UAS_CEE,0,0,0,0,0,0,1,0
1181,pENO2-OP_TATA_OP-UAS_CEF,0,1,4,0,0,16,51,2
1182,pENO2-OP_TATA_OP-UAS_CFA,0,0,0,0,0,0,2,0
1183,pENO2-OP_TATA_OP-UAS_CFB,0,0,0,0,0,0,0,0
1184,pENO2-OP_TATA_OP-UAS_CFC,2,1,6,6,7,58,51,1
1185,pENO2-OP_TATA_OP-UAS_CFD,2,0,0,1,5,11,75,5
1186,pENO2-OP_TATA_OP-UAS_CFE,0,0,0,0,0,0,4,0
1187,pENO2-OP_TATA_OP-UAS_CFF,4,3,4,8,6,39,150,10
1188,pENO2-OP_TATA_OP-UAS_DAA,0,0,0,0,0,0,0,0
1189,pENO2-OP_TATA_OP-UAS_DAB,0,0,0,0,0,0,0,0
1190,pENO2-OP_TATA_OP-UAS_DAC,3,5,7,34,13,63,220,29
1191,pENO2-OP_TATA_OP-UAS_DAD,1,0,0,2,0,2,30,0
1192,pENO2-OP_TATA_OP-UAS_DAE,0,5,0,0,0,2,7,3
1193,pENO2-OP_TATA_OP-UAS_DAF,2,1,25,10,12,27,175,47
1194,pENO2-OP_TATA_OP-UAS_DBA,0,0,0,0,1,2,18,0
1195,pENO2-OP_TATA_OP-UAS_DBB,0,0,0,0,0,0,0,0
1196,pENO2-OP_TATA_OP-UAS_DBC,4,6,15,34,19,40,141,14
1197,pENO2-OP_TATA_OP-UAS_DBD,1,1,5,8,12,45,85,14
1198,pENO2-OP_TATA_OP-UAS_DBE,0,0,0,3,2,3,62,6
1199,pENO2-OP_TATA_OP-UAS_DBF,2,0,3,7,3,34,134,2
1200,pENO2-OP_TATA_OP-UAS_DCA,0,0,0,0,0,1,1,0
1201,pENO2-OP_TATA_OP-UAS_DCB,0,0,0,0,0,0,0,0
1202,pENO2-OP_TATA_OP-UAS_DCC,0,1,4,7,8,4,22,4
1203,pENO2-OP_TATA_OP-UAS_DCD,0,1,5,4,0,2,24,1
1204,pENO2-OP_TATA_OP-UAS_DCE,0,0,0,0,0,0,1,0
1205,pENO2-OP_TATA_OP-UAS_DCF,0,0,0,0,4,10,19,0
1206,pENO2-OP_TATA_OP-UAS_DDA,0,0,0,3,3,0,1,0
1207,pENO2-OP_TATA_OP-UAS_DDB,0,0,0,0,0,0,0,0
1208,pENO2-OP_TATA_OP-UAS_DDC,3,2,37,5,11,6,111,8
1209,pENO2-OP_TATA_OP-UAS_DDD,1,0,0,1,3,9,47,5
1210,pENO2-OP_TATA_OP-UAS_DDE,0,0,0,0,0,0,0,0
1211,pENO2-OP_TATA_OP-UAS_DDF,3,0,30,4,3,32,83,10
1212,pENO2-OP_TATA_OP-UAS_DEA,0,0,2,2,2,1,54,0
1213,pENO2-OP_TATA_OP-UAS_DEB,0,0,0,0,0,0,0,0
1214,pENO2-OP_TATA_OP-UAS_DEC,0,4,2,6,11,14,36,1
1215,pENO2-OP_TATA_OP-UAS_DED,4,0,1,1,5,23,74,1
1216,pENO2-OP_TATA_OP-UAS_DEE,0,0,0,0,0,0,1,0
1217,pENO2-OP_TATA_OP-UAS_DEF,1,4,14,2,4,6,42,8
1218,pENO2-OP_TATA_OP-UAS_DFA,0,0,0,0,0,0,0,0
1219,pENO2-OP_TATA_OP-UAS_DFB,0,0,0,0,0,0,0,0
1220,pENO2-OP_TATA_OP-UAS_DFC,1,0,2,11,1,1,8,1
1221,pENO2-OP_TATA_OP-UAS_DFD,0,1,1,6,0,1,16,1
1222,pENO2-OP_TATA_OP-UAS_DFE,0,0,3,9,0,21,54,8
1223,pENO2-OP_TATA_OP-UAS_DFF,0,0,0,3,2,1,25,5
1224,pENO2-OP_TATA_OP-UAS_EAA,0,0,0,0,1,0,0,0
1225,pENO2-OP_TATA_OP-UAS_EAB,0,0,0,0,0,0,3,0
1226,pENO2-OP_TATA_OP-UAS_EAC,0,0,3,1,6,8,78,2
1227,pENO2-OP_TATA_OP-UAS_EAD,1,12,25,9,12,61,174,8
1228,pENO2-OP_TATA_OP-UAS_EAE,0,0,0,0,0,1,0,0
1229,pENO2-OP_TATA_OP-UAS_EAF,7,0,0,1,2,37,107,4
1230,pENO2-OP_TATA_OP-UAS_EBA,0,0,0,0,0,1,3,0
1231,pENO2-OP_TATA_OP-UAS_EBB,0,0,0,0,0,0,3,0
1232,pENO2-OP_TATA_OP-UAS_EBC,0,2,4,22,15,15,67,10
1233,pENO2-OP_TATA_OP-UAS_EBD,1,0,3,5,3,28,111,3
1234,pENO2-OP_TATA_OP-UAS_EBE,0,0,0,1,1,6,12,5
1235,pENO2-OP_TATA_OP-UAS_EBF,3,2,0,7,1,17,109,7
1236,pENO2-OP_TATA_OP-UAS_ECA,0,0,3,0,0,0,2,0
1237,pENO2-OP_TATA_OP-UAS_ECB,0,0,0,0,0,0,1,0
1238,pENO2-OP_TATA_OP-UAS_ECC,0,0,1,9,5,10,57,7
1239,pENO2-OP_TATA_OP-UAS_ECD,14,0,2,1,1,13,57,4
1240,pENO2-OP_TATA_OP-UAS_ECE,0,0,0,2,0,0,0,0
1241,pENO2-OP_TATA_OP-UAS_ECF,0,1,8,0,7,11,22,8
1242,pENO2-OP_TATA_OP-UAS_EDA,0,0,0,0,0,0,0,0
1243,pENO2-OP_TATA_OP-UAS_EDB,0,3,4,1,5,28,100,6
1244,pENO2-OP_TATA_OP-UAS_EDC,2,1,4,19,4,29,155,23
1245,pENO2-OP_TATA_OP-UAS_EDD,1,2,6,21,7,12,57,13
1246,pENO2-OP_TATA_OP-UAS_EDE,0,0,0,0,0,0,4,0
1247,pENO2-OP_TATA_OP-UAS_EDF,2,2,5,2,15,54,145,9
1248,pENO2-OP_TATA_OP-UAS_EEA,0,0,2,0,1,11,46,9
1249,pENO2-OP_TATA_OP-UAS_EEB,0,0,2,0,0,0,0,0
1250,pENO2-OP_TATA_OP-UAS_EEC,0,0,0,1,3,3,11,0
1251,pENO2-OP_TATA_OP-UAS_EED,2,5,1,5,4,46,109,12
1252,pENO2-OP_TATA_OP-UAS_EEE,0,0,0,0,0,0,1,0
1253,pENO2-OP_TATA_OP-UAS_EEF,0,4,1,9,11,30,50,14
1254,pENO2-OP_TATA_OP-UAS_EFA,0,4,0,0,0,0,2,6
1255,pENO2-OP_TATA_OP-UAS_EFB,0,0,0,0,0,0,0,0
1256,pENO2-OP_TATA_OP-UAS_EFC,1,0,1,4,0,5,4,2
1257,pENO2-OP_TATA_OP-UAS_EFD,4,0,2,3,0,5,96,2
1258,pENO2-OP_TATA_OP-UAS_EFE,0,0,0,0,0,0,2,0
1259,pENO2-OP_TATA_OP-UAS_EFF,1,2,8,0,4,4,1,1
1260,pENO2-OP_TATA_OP-UAS_FAA,1,4,1,1,7,8,46,4
1261,pENO2-OP_TATA_OP-UAS_FAB,0,0,0,0,0,0,0,0
1262,pENO2-OP_TATA_OP-UAS_FAC,0,4,5,19,10,18,52,22
1263,pENO2-OP_TATA_OP-UAS_FAD,1,0,1,5,1,4,29,3
1264,pENO2-OP_TATA_OP-UAS_FAE,0,0,0,0,0,0,1,0
1265,pENO2-OP_TATA_OP-UAS_FAF,3,1,3,13,11,43,255,41
1266,pENO2-OP_TATA_OP-UAS_FBA,11,0,0,1,5,0,41,0
1267,pENO2-OP_TATA_OP-UAS_FBB,0,0,0,0,0,0,0,0
1268,pENO2-OP_TATA_OP-UAS_FBC,4,3,11,17,14,85,100,6
1269,pENO2-OP_TATA_OP-UAS_FBD,0,7,1,3,4,12,22,7
1270,pENO2-OP_TATA_OP-UAS_FBE,0,0,0,0,0,3,10,0
1271,pENO2-OP_TATA_OP-UAS_FBF,0,2,3,19,10,52,260,24
1272,pENO2-OP_TATA_OP-UAS_FCA,0,0,1,2,1,12,30,5
1273,pENO2-OP_TATA_OP-UAS_FCB,0,0,0,0,0,0,0,0
1274,pENO2-OP_TATA_OP-UAS_FCC,0,0,2,8,1,31,95,5
1275,pENO2-OP_TATA_OP-UAS_FCD,0,2,0,0,1,0,14,0
1276,pENO2-OP_TATA_OP-UAS_FCE,0,0,0,0,0,1,0,0
1277,pENO2-OP_TATA_OP-UAS_FCF,0,0,0,1,0,0,2,0
1278,pENO2-OP_TATA_OP-UAS_FDA,0,0,0,1,3,24,59,3
1279,pENO2-OP_TATA_OP-UAS_FDB,0,0,0,0,0,0,0,0
1280,pENO2-OP_TATA_OP-UAS_FDC,1,1,2,17,15,32,103,17
1281,pENO2-OP_TATA_OP-UAS_FDD,0,0,0,0,3,0,3,0
1282,pENO2-OP_TATA_OP-UAS_FDE,0,0,0,0,0,0,0,0
1283,pENO2-OP_TATA_OP-UAS_FDF,0,0,0,1,6,12,45,8
1284,pENO2-OP_TATA_OP-UAS_FEA,0,6,0,1,11,6,82,7
1285,pENO2-OP_TATA_OP-UAS_FEB,0,0,0,0,0,0,0,0
1286,pENO2-OP_TATA_OP-UAS_FEC,3,1,4,6,14,8,40,7
1287,pENO2-OP_TATA_OP-UAS_FED,1,0,6,2,4,7,22,3
1288,pENO2-OP_TATA_OP-UAS_FEE,0,0,0,3,0,1,1,0
1289,pENO2-OP_TATA_OP-UAS_FEF,0,0,0,3,2,1,6,3
1290,pENO2-OP_TATA_OP-UAS_FFA,0,0,0,0,0,1,1,1
1291,pENO2-OP_TATA_OP-UAS_FFB,0,0,0,1,0,0,0,0
1292,pENO2-OP_TATA_OP-UAS_FFC,0,0,1,0,5,0,5,0
1293,pENO2-OP_TATA_OP-UAS_FFD,3,0,3,2,2,29,49,6
1294,pENO2-OP_TATA_OP-UAS_FFE,0,0,1,0,0,0,0,0
1295,pENO2-OP_TATA_OP-UAS_FFF,0,0,1,0,0,5,3,1
1296,pENO2-OP_TATA-UAS_AAA,0,0,0,0,0,0,0,0
1297,pENO2-OP_TATA-UAS_AAB,0,0,0,0,0,0,0,0
1298,pENO2-OP_TATA-UAS_AAC,1,0,2,146,50,37,70,3
1299,pENO2-OP_TATA-UAS_AAD,0,0,0,3,3,4,2,4
1300,pENO2-OP_TATA-UAS_AAE,0,0,0,2,2,1,0,0
1301,pENO2-OP_TATA-UAS_AAF,0,1,10,16,42,38,66,0
1302,pENO2-OP_TATA-UAS_ABA,0,0,0,1,1,0,0,0
1303,pENO2-OP_TATA-UAS_ABB,0,0,0,0,0,0,0,0
1304,pENO2-OP_TATA-UAS_ABC,6,5,17,93,57,195,260,9
1305,pENO2-OP_TATA-UAS_ABD,5,0,0,5,14,5,59,0
1306,pENO2-OP_TATA-UAS_ABE,0,0,0,4,2,10,1,1
1307,pENO2-OP_TATA-UAS_ABF,2,5,5,24,10,108,125,3
1308,pENO2-OP_TATA-UAS_ACA,0,0,3,11,3,23,34,0
1309,pENO2-OP_TATA-UAS_ACB,0,0,0,0,0,0,0,0
1310,pENO2-OP_TATA-UAS_ACC,2,2,7,84,59,68,56,1
1311,pENO2-OP_TATA-UAS_ACD,1,1,6,11,7,91,75,13
1312,pENO2-OP_TATA-UAS_ACE,0,1,0,5,3,48,30,0
1313,pENO2-OP_TATA-UAS_ACF,0,0,2,15,7,8,16,0
1314,pENO2-OP_TATA-UAS_ADA,0,0,0,6,2,9,19,0
1315,pENO2-OP_TATA-UAS_ADB,0,0,0,0,0,0,0,0
1316,pENO2-OP_TATA-UAS_ADC,9,2,40,193,62,270,181,2
1317,pENO2-OP_TATA-UAS_ADD,3,3,2,15,7,20,16,0
1318,pENO2-OP_TATA-UAS_ADE,0,0,0,2,0,4,14,0
1319,pENO2-OP_TATA-UAS_ADF,15,2,2,12,16,57,135,6
1320,pENO2-OP_TATA-UAS_AEA,0,0,0,6,5,0,0,0
1321,pENO2-OP_TATA-UAS_AEB,0,0,0,0,0,0,0,0
1322,pENO2-OP_TATA-UAS_AEC,0,0,1,40,37,28,34,2
1323,pENO2-OP_TATA-UAS_AED,0,5,9,7,7,74,82,23
1324,pENO2-OP_TATA-UAS_AEE,0,0,0,0,0,0,0,0
1325,pENO2-OP_TATA-UAS_AEF,0,1,3,10,10,36,19,1
1326,pENO2-OP_TATA-UAS_AFA,0,0,0,5,5,37,11,1
1327,pENO2-OP_TATA-UAS_AFB,0,0,0,0,0,0,2,0
1328,pENO2-OP_TATA-UAS_AFC,1,1,9,164,61,105,84,1
1329,pENO2-OP_TATA-UAS_AFD,0,1,3,10,69,128,165,8
1330,pENO2-OP_TATA-UAS_AFE,0,0,0,3,0,0,0,0
1331,pENO2-OP_TATA-UAS_AFF,0,0,3,3,14,53,18,9
1332,pENO2-OP_TATA-UAS_BAA,0,0,0,0,3,0,0,0
1333,pENO2-OP_TATA-UAS_BAB,0,0,0,0,1,0,0,0
1334,pENO2-OP_TATA-UAS_BAC,15,18,109,835,244,449,243,4
1335,pENO2-OP_TATA-UAS_BAD,2,1,3,67,56,22,14,2
1336,pENO2-OP_TATA-UAS_BAE,0,1,1,10,17,8,15,1
1337,pENO2-OP_TATA-UAS_BAF,1,15,24,791,210,162,149,3
1338,pENO2-OP_TATA-UAS_BBA,0,0,6,30,34,10,3,1
1339,pENO2-OP_TATA-UAS_BBB,0,0,0,7,7,4,0,0
1340,pENO2-OP_TATA-UAS_BBC,23,17,254,730,181,201,101,7
1341,pENO2-OP_TATA-UAS_BBD,4,8,20,289,219,187,148,11
1342,pENO2-OP_TATA-UAS_BBE,0,0,2,15,9,1,0,0
1343,pENO2-OP_TATA-UAS_BBF,4,3,28,133,92,23,3,0
1344,pENO2-OP_TATA-UAS_BCA,1,1,7,18,28,26,1,0
1345,pENO2-OP_TATA-UAS_BCB,0,0,0,0,0,0,0,0
1346,pENO2-OP_TATA-UAS_BCC,6,8,25,215,164,83,33,1
1347,pENO2-OP_TATA-UAS_BCD,1,1,18,186,119,94,64,0
1348,pENO2-OP_TATA-UAS_BCE,0,0,1,6,9,10,1,0
1349,pENO2-OP_TATA-UAS_BCF,2,1,10,78,31,87,38,1
1350,pENO2-OP_TATA-UAS_BDA,0,0,2,29,27,14,13,1
1351,pENO2-OP_TATA-UAS_BDB,0,0,0,2,0,0,0,0
1352,pENO2-OP_TATA-UAS_BDC,19,23,146,1052,322,163,72,10
1353,pENO2-OP_TATA-UAS_BDD,4,12,31,139,135,51,138,4
1354,pENO2-OP_TATA-UAS_BDE,1,3,7,59,57,18,21,4
1355,pENO2-OP_TATA-UAS_BDF,0,0,0,3,2,0,0,0
1356,pENO2-OP_TATA-UAS_BEA,4,15,33,193,148,33,5,1
1357,pENO2-OP_TATA-UAS_BEB,0,4,16,80,50,16,1,1
1358,pENO2-OP_TATA-UAS_BEC,29,42,220,1797,789,203,84,6
1359,pENO2-OP_TATA-UAS_BED,19,25,45,338,240,124,26,3
1360,pENO2-OP_TATA-UAS_BEE,10,5,23,197,129,62,15,1
1361,pENO2-OP_TATA-UAS_BEF,2974,5346,21531,416933,141423,20160,2689,933
1362,pENO2-OP_TATA-UAS_BFA,1,5,7,14,11,21,29,3
1363,pENO2-OP_TATA-UAS_BFB,0,0,0,0,3,0,0,0
1364,pENO2-OP_TATA-UAS_BFC,10,14,561,438,137,75,65,4
1365,pENO2-OP_TATA-UAS_BFD,1,2,11,68,41,132,57,0
1366,pENO2-OP_TATA-UAS_BFE,0,0,4,5,2,0,0,0
1367,pENO2-OP_TATA-UAS_BFF,0,1,9,93,42,38,26,2
1368,pENO2-OP_TATA-UAS_CAA,0,0,1,2,0,2,2,0
1369,pENO2-OP_TATA-UAS_CAB,0,0,0,0,0,0,0,0
1370,pENO2-OP_TATA-UAS_CAC,3,2,11,210,70,119,119,6
1371,pENO2-OP_TATA-UAS_CAD,0,0,3,14,6,3,19,2
1372,pENO2-OP_TATA-UAS_CAE,0,0,0,0,0,0,1,0
1373,pENO2-OP_TATA-UAS_CAF,4,4,5,25,34,171,275,6
1374,pENO2-OP_TATA-UAS_CBA,1,0,1,11,10,60,107,3
1375,pENO2-OP_TATA-UAS_CBB,0,0,0,0,0,0,0,0
1376,pENO2-OP_TATA-UAS_CBC,87,50,835,8704,926,282,209,16
1377,pENO2-OP_TATA-UAS_CBD,0,1,4,7,10,10,14,6
1378,pENO2-OP_TATA-UAS_CBE,3,0,0,46,7,4,3,0
1379,pENO2-OP_TATA-UAS_CBF,0,5,3,19,12,23,34,2
1380,pENO2-OP_TATA-UAS_CCA,0,0,0,4,0,0,0,0
1381,pENO2-OP_TATA-UAS_CCB,0,0,0,0,0,0,0,0
1382,pENO2-OP_TATA-UAS_CCC,2,5,13,141,66,104,72,6
1383,pENO2-OP_TATA-UAS_CCD,1,0,1,6,8,4,8,0
1384,pENO2-OP_TATA-UAS_CCE,2,1,0,2,0,0,0,2
1385,pENO2-OP_TATA-UAS_CCF,0,1,0,2,7,21,25,3
1386,pENO2-OP_TATA-UAS_CDA,0,0,0,1,1,2,1,0
1387,pENO2-OP_TATA-UAS_CDB,0,0,0,0,0,0,0,0
1388,pENO2-OP_TATA-UAS_CDC,2,1,2,57,16,50,54,0
1389,pENO2-OP_TATA-UAS_CDD,2,3,1,6,2,22,44,1
1390,pENO2-OP_TATA-UAS_CDE,0,0,2,0,0,0,0,0
1391,pENO2-OP_TATA-UAS_CDF,0,0,6,22,11,56,83,8
1392,pENO2-OP_TATA-UAS_CEA,0,0,1,2,1,0,0,0
1393,pENO2-OP_TATA-UAS_CEB,0,0,0,0,0,0,1,0
1394,pENO2-OP_TATA-UAS_CEC,2,5,9,102,29,120,63,3
1395,pENO2-OP_TATA-UAS_CED,1,0,1,3,1,32,31,1
1396,pENO2-OP_TATA-UAS_CEE,0,0,0,0,0,0,0,0
1397,pENO2-OP_TATA-UAS_CEF,0,0,4,9,2,18,7,2
1398,pENO2-OP_TATA-UAS_CFA,0,0,0,3,3,3,2,0
1399,pENO2-OP_TATA-UAS_CFB,0,0,0,0,0,0,0,0
1400,pENO2-OP_TATA-UAS_CFC,0,0,0,29,30,35,6,3
1401,pENO2-OP_TATA-UAS_CFD,0,3,5,5,2,52,82,2
1402,pENO2-OP_TATA-UAS_CFE,0,0,0,1,0,0,0,0
1403,pENO2-OP_TATA-UAS_CFF,0,0,1,9,1,1,7,0
1404,pENO2-OP_TATA-UAS_DAA,0,0,0,0,1,0,2,0
1405,pENO2-OP_TATA-UAS_DAB,0,0,0,0,0,0,0,0
1406,pENO2-OP_TATA-UAS_DAC,2,9,25,216,88,251,262,4
1407,pENO2-OP_TATA-UAS_DAD,3,0,0,6,6,22,15,3
1408,pENO2-OP_TATA-UAS_DAE,0,0,0,2,2,1,0,0
1409,pENO2-OP_TATA-UAS_DAF,0,1,14,11,17,82,106,7
1410,pENO2-OP_TATA-UAS_DBA,0,0,0,3,1,11,1,0
1411,pENO2-OP_TATA-UAS_DBB,0,0,0,0,0,0,0,0
1412,pENO2-OP_TATA-UAS_DBC,4,12,27,450,677,372,81,1
1413,pENO2-OP_TATA-UAS_DBD,0,3,1,34,10,76,184,17
1414,pENO2-OP_TATA-UAS_DBE,0,1,2,8,13,51,96,13
1415,pENO2-OP_TATA-UAS_DBF,4,24,1,20,16,27,181,68
1416,pENO2-OP_TATA-UAS_DCA,0,0,0,4,3,7,0,0
1417,pENO2-OP_TATA-UAS_DCB,0,0,0,0,0,0,1,0
1418,pENO2-OP_TATA-UAS_DCC,0,1,6,47,49,24,23,1
1419,pENO2-OP_TATA-UAS_DCD,0,5,2,9,10,69,132,0
1420,pENO2-OP_TATA-UAS_DCE,0,0,0,0,0,0,0,0
1421,pENO2-OP_TATA-UAS_DCF,2,1,14,7,35,92,167,1
1422,pENO2-OP_TATA-UAS_DDA,0,0,6,7,8,4,40,4
1423,pENO2-OP_TATA-UAS_DDB,0,0,0,0,0,0,0,0
1424,pENO2-OP_TATA-UAS_DDC,0,6,15,125,60,70,248,56
